"baseMean","log2FoldChange","lfcSE","svalue"
"FLJ41941",1.26092254458238,-0.000722123629248121,0.11265960958905,0.459211539227606
"FLJ42102",1.33315867521649,-0.00079390808810596,0.112661770155118,0.455728799996412
"FLJ42351",0.697934092053605,0.000603604690591387,0.112657304838314,0.462157796501032
"FLJ42393",1.58995395644514,2.74048541177092e-05,0.112645025188998,0.472914596554225
"FLJ42627",5.421188552897,-0.00328650748381176,0.11254561446929,0.423238639130344
"FLJ42969",1.02472966719678,-0.000188283383326194,0.112657554733748,0.467845729513163
"FLJ43315",2.04945933439355,-0.000208107255599628,0.11265749962306,0.466805465290993
"FLJ43879",2.72790894096391,-0.000323394223020042,0.112637181617367,0.465315689937634
"FLJ44635",295.687634806858,0.00292417304831093,0.108911881454683,0.426032072865366
"FLJ45079",2.08182419669959,5.11306223170469e-05,0.11264152617344,0.472516454393636
"FLJ45513",0.923266808337782,-0.000796602457989817,0.112661686799842,0.455211063326933
"FLJ46066",1.18980433230806,0.000583120090294278,0.11265726956667,0.462641156321665
"FLJ46284",1.29328740688842,-2.2154194757416e-05,0.112645541245993,0.472973867523519
"FLJ46906",0.827565117947907,-0.000178585658496224,0.112657386139392,0.468722433365465
"FLNA",1879.93016839471,-0.0422508717757382,0.110741244433003,0.282338903996954
"FLNB",1269.57192149733,-0.0436328478709042,0.118610359735005,0.285901711743586
"FLNC",21.0680771840922,0.00637682956308302,0.112219820579728,0.398388477173004
"FLOT1",175.803433547302,-0.0871876715069085,0.16172371726261,0.229097557367691
"FLOT2",77.6391258740719,0.0284306248096634,0.116538655217236,0.324006388411112
"FLRT1",2.50818112932085,-0.00154261378547011,0.112664729689345,0.444176054802576
"FLRT2",4.76658281563327,0.000397104174471101,0.112545731983365,0.464622058077979
"FLRT3",18.5689597440573,0.000775292835160684,0.112555133746909,0.456408931383081
"FLT1",20.3015527048724,0.00371359786419236,0.112398687243048,0.41887962560026
"FLT3",6.2472695427008,0.0013359003994809,0.112500271792565,0.446013295807989
"FLT3LG",1.60820892105309,-0.00286900751146571,0.112690053932982,0.427753599537855
"FLT4",7.07845187291648,0.00467063636638595,0.11270795097822,0.410752202482334
"FLVCR1",41.2119131867283,-0.00134406463608127,0.110899204806166,0.445829904117322
"FLVCR1-AS1",0.60509555757644,-0.00071969562778243,0.112659411010241,0.459843377321317
"FLVCR2",2.46326508278014,-0.00260507299472791,0.112683867630588,0.430859193778155
"FLYWCH1",4.66812027777101,-0.00553349341908429,0.11276088984979,0.404030403371274
"FLYWCH2",1.29003767029175,-0.00246921794853893,0.112680618124679,0.432506055583716
"FMN1",16.6376780665711,0.00123707646672776,0.112374719661727,0.447043598814036
"FMN2",4.46121724031748,-0.00122635492570459,0.112641976079718,0.447204053932032
"FMNL1",1296.05255414177,0.0103726333668806,0.101117823354412,0.374449864301306
"FMNL2",99.3492075653348,-8.16198873146629e-05,0.112399550105302,0.472164632253075
"FMNL3",142.543504947101,-0.0217236139029578,0.112857805765422,0.341069108838981
"FMO1",5.92676071897415,0.0024767391965133,0.112511382933633,0.43238741437055
"FMO2",3.29089739349268,-0.00126199782696136,0.112665947098453,0.44683882757839
"FMO3",2.20479175676321,9.20694899115337e-05,0.112640729898484,0.472087445310778
"FMO4",2.53360754762775,-0.00114544313949597,0.112666776527472,0.448087995066312
"FMO5",14.334308267167,0.0162185458441232,0.11392416932441,0.358763270343017
"FMO6P",1.37526578026416,-0.000218402920201267,0.112645974183362,0.466440610141195
"FMO9P",1.55098498547864,-0.000481071546473012,0.112650079419183,0.463908847402233
"FMOD",1.66107216871946,-0.000794873780858736,0.112661839373464,0.455537185299391
"FMR1",4102.68221874819,0.0231417236590129,0.10475741907323,0.331608454239019
"FMR1-AS1",1.18980433230806,0.000583120090294278,0.11265726956667,0.462643120149074
"FMR1NB",1.38389010464599,-0.000724324791362885,0.112659650351797,0.458410287180014
"FN1",44.8657821813985,0.00108441035140865,0.112421354792285,0.448683650540235
"FN3K",1.2210512762543,2.77373685311362e-05,0.11264562475937,0.472892986701256
"FN3KRP",2.52567529392144,-0.00364822583400549,0.11270075902796,0.419676067259034
"FNBP1",209.008015031159,0.00801386931806251,0.108833022475034,0.388216878283339
"FNBP1L",92.4846724890762,0.00228756853191083,0.112459966847983,0.434592468602077
"FNBP4",1733.62649658568,0.00579813862756351,0.104399472437496,0.399259889706679
"FNDC1",6.21617143127684,0.00218552820314752,0.112555565440813,0.435925677726747
"FNDC3A",1549.50450157592,-0.0338433436764211,0.10861374204937,0.302958506685978
"FNDC3B",65.3541580822218,0.0160961288112405,0.113379080150164,0.359023219650135
"FNDC4",2.00054444459146,0.00101082810585359,0.112604772200211,0.449559535798367
"FNDC5",3.10639930149385,-0.000728851032760694,0.112622345468141,0.457620649800066
"FNDC7",3.5928113639153,-0.00276082572964779,0.112665186983143,0.42894530803269
"FNDC8",1.46586847802173,-0.000728247792244836,0.112659698025611,0.457782099589727
"FNDC9",21.9261413879842,-0.00554168575054416,0.111781228415474,0.403608779605105
"FNIP1",1354.10272723782,0.112141352686277,0.176457905294705,0.160677851651029
"FNIP2",48.7021482911992,-0.000502182481668787,0.112485042186089,0.463764507442408
"FNTA",80.4011547028573,-0.0019391215841881,0.109437253565001,0.438375803045665
"FNTB",0.775776828754317,0.000422515031801986,0.112637456443865,0.464426604288791
"FOCAD",94.2062181891517,-0.0243318453593512,0.113355068509268,0.333968673165461
"FOCAD-AS1",0.36890268019084,-0.000176224642942449,0.112657691099064,0.468931069244184
"FOLH1",2.89298360607519,0.000136396027441502,0.112633126455162,0.471598133105859
"FOLH1B",2.37849074625632,0.000686975500478509,0.112657082716876,0.460698849267289
"FOLR1",1.02584758555657,0.00056538487961162,0.112657104461859,0.463173592562465
"FOLR2",0.983740480508906,-0.000205840207341948,0.112657603971375,0.466869236891849
"FOLR3",0.819783733757422,-0.000191456968366807,0.112657599840598,0.467573478150287
"FOPNL",22.0995294658868,-0.00523754866504987,0.111756822157852,0.40573203777721
"FOS",9478.53671134842,0.00931006631171653,0.11219895096416,0.383435380113633
"FOSB",2850.5415543409,0.00781254915631284,0.112471783331164,0.390686455791754
"FOSL1",5.31102460774962,9.49151925885474e-05,0.112514402295999,0.472070373786956
"FOSL2",1202.74415240791,0.163381435276758,0.267807977064,0.181357437945069
"FOXA1",2.3608967368174,0.000952241848097547,0.112574803352805,0.450498125419734
"FOXA2",2.75974897974284,0.00287391477653602,0.112672049345442,0.427696537629854
"FOXA3",0.983740480508906,-0.000205840207341948,0.112657603971375,0.466870828103541
"FOXB1",2.18035450271167,0.00163238289229707,0.112590105814623,0.443145123899301
"FOXB2",0.409891866878711,-0.000176911186408187,0.112657675745061,0.468774857455745
"FOXC1",1.95568497290263,-0.00314196181165144,0.112696043040293,0.424811183956099
"FOXC2",0.409891866878711,-0.000176911186408187,0.112657675745061,0.468776271899724
"FOXC2-AS1",0.245935120127226,-0.000168359315819239,0.112657741286127,0.469920332672931
"FOXCUT",1.29328740688842,-2.2154194757416e-05,0.112645541245993,0.472974943150062
"FOXD1",0.696816173693808,-0.000184109414308336,0.112657606867796,0.46832004998408
"FOXD2",4.26301486881377,0.00353584252496275,0.112586446689499,0.420952517287632
"FOXD2-AS1",1.21993335789451,-0.000719973340434759,0.112659582190021,0.459577107032328
"FOXD3",0.450881053566582,-0.000170546686842276,0.112657645024123,0.469667657303374
"FOXD3-AS1",1.14769722726039,-0.000184358849450935,0.112657545958112,0.468261714072313
"FOXD4",1.17894417120664,-0.000743947545922728,0.112659808357554,0.457042908396153
"FOXD4L1",1.09683924789603,-0.00186638263181758,0.112668712041724,0.440263376126788
"FOXD4L3",0.646084744264311,-0.000726202054846371,0.112659489915042,0.457887351797788
"FOXD4L4",1.1714377651846,6.97524571022292e-05,0.112644236451734,0.47230336184726
"FOXD4L5",0.672801803264293,0.00137684070135139,0.11265317993796,0.445727565274391
"FOXD4L6",0.614837800318066,-0.00018294159118744,0.112657625895553,0.468450514577925
"FOXE1",1.34401883631792,1.30634725712254e-05,0.112645681333263,0.473028638875055
"FOXE3",0.77879454706955,-0.000186587836363712,0.112657594948616,0.467942926302329
"FOXF1",8.19717396797761,0.00204088970574161,0.112488704467228,0.437775251835799
"FOXF2",0.687073930952182,-0.000725884547139331,0.112659508758689,0.45803179953934
"FOXG1",2.32772515055473,-0.000505444548295383,0.112579233314529,0.463721768868798
"FOXG1-AS1",0.942751293821035,-0.000195770145879423,0.112657587350879,0.467316761902986
"FOXH1",0.983740480508906,-0.000205840207341948,0.112657603971375,0.466872419158956
"FOXI1",1.52001301970084,-0.000207936728542947,0.112629108781688,0.466810256099256
"FOXI2",1.63956746751484,-0.000199107502545589,0.112657513410442,0.467104683794481
"FOXI3",0.728063117640053,-0.000719713465106922,0.112659461377643,0.459739137113318
"FOXJ1",1.73325918566213,0.00154425694533106,0.112634826000386,0.44413721470325
"FOXJ2",384.49443291086,0.0867443745133078,0.150899283177535,0.207498908061448
"FOXJ3",2329.9277529424,0.148261619645203,0.200761593090853,0.0892922399830173
"FOXK1",201.17695554275,0.0134060573502434,0.107671264536126,0.366446481833056
"FOXK2",145.441114044981,0.00725296939586847,0.108299527970636,0.392045366617017
"FOXL1",2.07208195395797,-0.00027358197719123,0.112641598112008,0.465801869062537
"FOXL2",0.696816173693808,-0.000184109414308336,0.112657606867796,0.468321505603494
"FOXL2NB",2.52941255378249,8.02074418376558e-05,0.112631199654831,0.472166897778194
"FOXM1",39.2249936784503,-0.0262352413435164,0.115826481443564,0.329801715349814
"FOXN1",2.35990855813464,-0.00105170509284823,0.112665884493781,0.449055605191398
"FOXN2",327.380205384584,-0.0345429605338441,0.114275235276886,0.305325265036913
"FOXN3",1943.42150333239,0.622780438511765,0.302396866405788,0.00596625065740578
"FOXN3-AS1",1.06683677224444,0.000588170028590114,0.112657286069039,0.462433797711606
"FOXN3-AS2",7.03497542552916,0.00743167583953229,0.112714120157396,0.392623664042455
"FOXN4",2.7461489581525,-0.00210887904759945,0.112670396986491,0.43697288813304
"FOXO1",2076.54099745978,0.00745671084287982,0.103837517361419,0.389184943341333
"FOXO3",436.436214245911,0.0300322751676093,0.11174559269304,0.316532720105261
"FOXO3B",101.888971679465,0.0154656433843927,0.110853750744535,0.360147493987906
"FOXO4",140.081962454854,0.0518157307414677,0.125347953990526,0.273004355679865
"FOXO6",1.35376107905954,0.000580501485953993,0.112657280342608,0.46272345485831
"FOXP1",5859.44071737184,-0.0059696336451939,0.09693598209148,0.395419520984636
"FOXP1-AS1",1.18006208956643,3.26554081089774e-05,0.112645610862737,0.472814925581083
"FOXP2",10.9907654008584,0.0107182597708131,0.113080663827221,0.37819616575084
"FOXP3",3.60212887908356,-0.00476241663048533,0.112749739126293,0.409972170811479
"FOXP4",191.448210007374,0.00754021658213952,0.106989988405962,0.390106023786725
"FOXP4-AS1",0.615955718677863,0.000619702398358507,0.112657411051459,0.461912615657321
"FOXQ1",0.942751293821035,-0.000195770145879423,0.112657587350879,0.467318311204543
"FOXR1",1.35264316069975,-0.000188638425282001,0.112657512477992,0.467796157994296
"FOXR2",1.00726539743489,-0.000867760814670579,0.112663768489124,0.452122544524787
"FOXRED1",4.63930486583669,-0.00300259561605086,0.112557334405648,0.426203364024311
"FOXRED2",12.8893761234124,0.00417499213746501,0.112247220390578,0.414983041600847
"FOXS1",0.532859426942324,-0.000210194230861005,0.112657719229729,0.46664982865447
"FPGS",3.75018829610601,0.00129983987412114,0.112610883569226,0.446428967348172
"FPGT",2.42998862633796,-0.00135003594553414,0.1126597828796,0.445935979885699
"FPGT-TNNI3K",0.286924306815098,-0.000172951111284236,0.112657725526708,0.469495933208374
"FPR1",1.31277189237167,0.000575273478860799,0.112657229983452,0.462855948454417
"FPR2",1.87630107153063,-0.00102782182728536,0.112619620109525,0.449354015901665
"FPR3",1.2843209115735,-0.00191872661212198,0.112670851552949,0.439503069969202
"FRA10AC1",48.4219658997034,-0.0142455495380287,0.111904917783747,0.365300337867184
"FRAS1",17.5044151439955,-0.00693431499462109,0.112824518691209,0.39550608881854
"FRAT1",16.0099122504448,0.00254241973181999,0.112031955873563,0.431448980601538
"FRAT2",439.193921692481,0.0492953564035191,0.124141374002258,0.277164072160546
"FREM1",10.4787934369144,-0.000373952297278663,0.112647099314816,0.464787475223342
"FREM2",9.80548784971159,-0.005546867814072,0.112818914519682,0.403943888611845
"FREM3",3.44846565258193,-0.000346176659450697,0.112626443391997,0.465081271357125
"FRG1",236.698099713081,-0.0158643015649241,0.108409441209388,0.35730615886094
"FRG1BP",3.04608019172525,-0.000610859559437064,0.112638388457797,0.462046698425003
"FRG1CP",1.94582169741067,-0.000441557840986982,0.112634217316621,0.464249392101987
"FRG1DP",2.90474606453818,-0.000494069849987031,0.11263485168417,0.463833087647777
"FRG1HP",3.79474571320835,0.000177662322381118,0.112626860044419,0.468735200443935
"FRG1JP",2.66731434986721,-0.00208162865416555,0.112625971912228,0.437260596586716
"FRG2",0.964255995025653,-0.000885698672541023,0.112662705299052,0.451670139843547
"FRG2B",0.513374941459072,-0.000749685638082564,0.112660975086741,0.456809934767655
"FRG2C",1.96748096101781,-0.000200005431045623,0.112657483836648,0.467088982477015
"FRG2DP",1.06885698796581,-0.000464915429580418,0.112649277395025,0.464015616241818
"FRG2EP",1.80352421426633,-0.000187207747162244,0.112657464126812,0.46789963209903
"FRK",4.08121354345883,-0.00321805634504001,0.112645596054268,0.423993627436214
"FRMD1",4.79999089492187,-0.000408798923000976,0.112619817707728,0.464523654367951
"FRMD3",4.48798744146119,0.00307907183220633,0.112667875095137,0.425452985610702
"FRMD4A",863.096361936455,0.805193399673488,0.273320595321413,0.000489151927710528
"FRMD4B",159.466275439924,-0.0442705392909057,0.122367458409551,0.287637150782586
"FRMD5",11.5555576733998,0.0109640847100743,0.113274396010315,0.3770271048473
"FRMD6",32.5450501926698,-0.00437975391055715,0.111801439373905,0.41299487566355
"FRMD6-AS1",0.852148596063463,4.7685016518573e-05,0.112645397962575,0.472614765953871
"FRMD6-AS2",1.58021171370352,-0.000234501577513103,0.112645218142424,0.466169424422582
"FRMD7",6.77282561531891,0.00124575772440613,0.112439999918379,0.446957136555129
"FRMD8",4.59207201560763,0.00120206690155599,0.112564167547381,0.447441138370974
"FRMD8P1",4.12285508371441,0.00240169099364869,0.112512063390499,0.433203570337349
"FRMPD1",5.00673721957013,0.00455518209480082,0.112741001551847,0.411719454293785
"FRMPD2",4.95420539893173,-0.000747863349983397,0.112622566388211,0.456878261979756
"FRMPD2B",1.25118030184075,-0.000897640686015454,0.112662923021413,0.451377180945402
"FRMPD3",9.20623269916665,0.00411517200464338,0.11242691634807,0.415575135470721
"FRMPD3-AS1",0.286924306815098,-0.000172951111284236,0.112657725526708,0.469497282412368
"FRMPD4",6.33921342193752,-0.000622949984942994,0.112607587598704,0.461879973145008
"FRRS1",6.00727527727797,0.00150035666152313,0.112501612703668,0.444574549411049
"FRRS1L",1.13795498451876,-0.000729147174469922,0.11265965611309,0.45755214737505
"FRS2",446.411512839105,0.0391905552085498,0.11508606723627,0.293798636184439
"FRS3",3.10221046417121,-6.12922932874455e-06,0.112565780578842,0.473062927973028
"FRY",212.637301876714,0.0973782733261758,0.172623362462078,0.214088996805857
"FRY-AS1",1.7430505420952,-0.000795390604663976,0.112661855462809,0.455380376015982
"FRYL",3364.26053610794,0.112307286822125,0.177367379766115,0.163778283668156
"FRZB",1.95997455499578,0.000420597457932706,0.112644724599594,0.46443380753815
"FSBP",0,NA,NA,NA
"FSCB",1.40539480585061,-0.000899957506979797,0.112663640485694,0.451316823105934
"FSCN1",7.91030236573845,-0.00100089061575224,0.112459431649578,0.449688547785018
"FSCN2",4.1618115045241,0.00132556691316807,0.112515240926833,0.446159258424362
"FSCN3",1.68448861478378,0.0018044920558443,0.112654213253036,0.441072037261353
"FSD1",1.94784191313204,-0.00102157861817001,0.112643269162241,0.449444349494483
"FSD1L",6.37802167669708,-0.00257290315783556,0.112561887957054,0.43124271410517
"FSD2",3.5485949720829,-0.00144170233004916,0.112670722155781,0.445143966616121
"FSHB",1.67081441146109,-0.000723556469054026,0.112659679068595,0.458548559113185
"FSHR",1.59857828082697,-0.00019756055189803,0.112657516011387,0.467182970665454
"FSIP1",2.28565221177915,-0.000813349624260783,0.112659413380496,0.454616596202247
"FSIP2",11.4011579478906,-0.000279602484630965,0.112645392265376,0.465759685139361
"FST",2.72821300700723,0.00270450633188709,0.112622006258659,0.429649127855943
"FSTL1",7.21815652485352,0.000868689050337034,0.112495350449086,0.452083538839627
"FSTL3",1.46698639638153,-0.000193456325475477,0.112645996410132,0.46748323492657
"FSTL4",3.75599236324007,0.000779207545942034,0.112633906205226,0.456317670744142
"FSTL5",3.94784229885841,-0.000746493660014948,0.112634167550605,0.45701164384778
"FTCD",2.80349882667741,0.000414836593526458,0.112633706315968,0.464469788563863
"FTCDNL1",1.09696579783089,-0.000722326860013425,0.112659582180148,0.459129609413802
"FTH1",4446.24392475068,0.0128736787988796,0.104819156391688,0.367215167911214
"FTH1P18",0.4723857547712,-0.000800930634270812,0.112661472076299,0.454986084832371
"FTH1P3",11.1711512045962,-0.000858960090188307,0.112088908433195,0.452223022742581
"FTHL17",0.492988158614249,0.000617675837610462,0.112657318025356,0.461955377321597
"FTL",150.37100880922,-0.00277015861508361,0.110258999553135,0.42828410205154
"FTLP10",0.614837800318066,-0.00018294159118744,0.112657625895553,0.46845195817572
"FTMT",6.1057211544728,0.0023587381967309,0.112509877287527,0.43368297798633
"FTO",10.1291766452979,0.00269101015421709,0.11227480185822,0.429709949422266
"FTO-IT1",0.851030677703666,-0.000722360653326404,0.112659525114356,0.459019036165923
"FTSJ1",5.27278660486079,-0.00230519772850481,0.112487015410435,0.434410188858274
"FTSJ2",0.851030677703666,-0.000722360653326404,0.112659525114356,0.459021395431963
"FTSJ3",199.116427019568,-0.0444912728987139,0.119552005575629,0.284795390955392
"FTX",2.14892013746194,0.00229177112983192,0.11266657062819,0.43458660381204
"FUBP1",4188.52109686115,-0.0148518346524719,0.103980883605779,0.358597294957843
"FUBP3",164.680876652815,-0.0252133737120984,0.112579451440384,0.330693838592364
"FUCA1",119.758890473462,-0.0315286589720382,0.114830801121248,0.314511282008804
"FUCA2",6.56803075662319,0.00233931777371207,0.112474253889453,0.433965012380884
"FUK",6.59747696796182,0.00371102652861834,0.112617059161888,0.419075782654536
"FUNDC1",81.405400012182,0.00603631896868034,0.110051877738631,0.399717440777964
"FUNDC2",12.0338557721881,0.0141389225160468,0.113497424408717,0.366382064310347
"FUNDC2P2",0.908057090988582,-0.000687067712105614,0.112639265625837,0.460679353899596
"FUOM",0.655826987005937,-0.000170275293766809,0.112657583840868,0.469799158437378
"FURIN",351.1653716151,-0.155891292107198,0.360199979409687,0.267771684877803
"FUS",1899.34357668285,0.0516447632114808,0.116510357912358,0.265031325925154
"FUT1",1.87576034490044,-0.000738546489934114,0.112659851256711,0.457327330211233
"FUT10",1.95885663663598,4.83780265355665e-05,0.112642366003307,0.472599345300187
"FUT11",22.0139398833527,0.0147916060744669,0.11310652034223,0.363669927937225
"FUT2",1.25229822020055,-0.000216009977878905,0.11264591126366,0.46650087153369
"FUT3",1.66219008707926,-0.000249388211111322,0.112644620221339,0.4660132034887
"FUT4",2.61659536850162,0.00265394871137963,0.112675094051988,0.430265981854002
"FUT5",0.860772920445293,-0.000186180676155982,0.112657577563763,0.468064705675071
"FUT6",1.14769722726039,-0.000184358849450935,0.112657545958112,0.468263175128699
"FUT7",0.934470154144353,0.000616184111451632,0.112623566459918,0.462000072982743
"FUT8",583.857121556078,0.072505140550868,0.134763542724765,0.229649016829822
"FUT8-AS1",0.409891866878711,-0.000176911186408187,0.112657675745061,0.468777686212943
"FUT9",5.76889014005685,-0.000592597567282676,0.112613254250583,0.462344223572585
"FUZ",2.36177182592279,-0.00137066053196528,0.112601335505706,0.445780823215849
"FXN",3.81188275945651,-0.00460025559568287,0.112752684434239,0.411402807765979
"FXR1",8537.64273589479,0.0369899513571544,0.110599756706187,0.296209006248685
"FXR2",414.855144662806,0.00088186966791568,0.106389720296384,0.450784247087939
"FXYD1",1.49449000204934,-0.000324391053943973,0.112611881044568,0.465300144799336
"FXYD2",0.349418194707587,-0.000777247195440647,0.112661080526667,0.456371399692259
"FXYD3",1.68778922771944,0.00161548454025234,0.112657269075649,0.443402840103515
"FXYD4",0.975116156127076,5.18905809091659e-05,0.11264551290603,0.472499820037645
"FXYD5",17.1311113840704,-0.00460244008501864,0.112401352668566,0.411264943777092
"FXYD6",1.77233662749031,-0.00114989365841037,0.112661494583171,0.448031168696078
"FXYD6-FXYD2",0,NA,NA,NA
"FXYD7",0.940790435269894,-0.000828913476375285,0.11265682457461,0.453646949402381
"FYB",199.546747200222,-0.00768831368830429,0.108357446560843,0.389821674368761
"FYCO1",109.187156571984,0.0383318101814563,0.118497790466601,0.299590825402208
"FYN",6510.42896927149,0.256438142249819,0.330287130195027,0.0810088413046214
"FYTTD1",78.7730199019414,0.0266777776052344,0.114515934171144,0.327604025071382
"FZD1",3.73168639126342,0.000258704623734882,0.112545663354483,0.465929598731925
"FZD10",1.31165397401187,-0.000568570663132068,0.112659418366594,0.463058721768508
"FZD10-AS1",2.27702788739732,-0.000291785089361996,0.112640161447713,0.46563940958381
"FZD2",3.03747496018867,0.00169460628013916,0.112617260782962,0.442486593868055
"FZD3",7.33843137976714,0.00631343671803055,0.112851547666667,0.398907451440924
"FZD4",10.0273076746817,0.00188209995566921,0.112470655347353,0.439952574758911
"FZD5",166.038302734427,0.0263004693682154,0.11312198340178,0.327735069327109
"FZD6",2.08182419669959,5.11306223170469e-05,0.11264152617344,0.472517562717757
"FZD7",7.50804673799705,0.00226983448857687,0.112407129200626,0.434843661512889
"FZD8",1.92532745747624,0.000549713349308583,0.112607149339038,0.463354133633652
"FZD9",1.8249798017795,0.0017472260926603,0.112639068137047,0.441799183827627
"FZR1",11.0045086129329,0.00161809553272898,0.112139496635806,0.443256490638699
"G0S2",1.19634124820389,-0.00183876416552438,0.112666066891299,0.440629184159302
"G2E3",69.9611387165915,-0.00609336827689342,0.110240182857291,0.399394820944629
"G3BP1",77.6251620291256,-0.00830881133138534,0.109838177506282,0.387301123359152
"G3BP2",6934.38130258689,-0.0191714502311734,0.102563214652154,0.343049663940549
"G6PC",2.10332889790421,-0.000492022806037164,0.112643824200265,0.463844189285456
"G6PC2",2.03311298299146,-0.000762663828784843,0.112650595523546,0.456616946304449
"G6PC3",9.62042338568187,0.00598575803599187,0.112574433971125,0.400858594689184
"G6PD",60.2516560753301,-0.0152581480770344,0.111475207546038,0.361254999331721
"GAA",8.89809801604004,-0.00232318376951478,0.112331275247286,0.434102178352437
"GAB1",6.43127378415315,-0.000259502926934041,0.11250512057933,0.465921219351184
"GAB2",51.978049859721,-0.00108116136639478,0.112440507917483,0.448720695278726
"GAB3",6.34667618083974,0.00502463910342274,0.112636021237259,0.407824453174507
"GAB4",2.78838261313503,0.00082058960909428,0.112657365691997,0.454226122824492
"GABARAP",1280.31318514712,0.0364014298459085,0.111000764859651,0.298158116384998
"GABARAPL1",47.3531356821562,0.0147445002805274,0.112528257728108,0.363580863199247
"GABARAPL2",545.603854468514,-0.00458635601306698,0.105716982867389,0.408686169271466
"GABARAPL3",1.71132777133967,0.0019034224272385,0.112620185946139,0.439703663846351
"GABBR1",456.26309050127,0.0728887874765239,0.138754075970533,0.234565776316534
"GABBR2",5.83929706280291,0.00248422443659073,0.112645385856203,0.432343603910886
"GABPA",813.899881804587,0.00260717383049102,0.103787267635769,0.42829112246312
"GABPB1",537.335019166147,-0.0650849184341873,0.127026463130109,0.239034485974727
"GABPB1-AS1",1.00524518171352,-0.000799254282152748,0.112661742448146,0.455040406900808
"GABPB2",129.788219981609,-0.00663745951611099,0.108727485089334,0.395750686962906
"GABRA1",3.05896056854804,-0.00065929362955416,0.112636230874928,0.461222154105323
"GABRA2",2.36012417913286,0.00011742005652599,0.112637041709343,0.471797303331641
"GABRA3",2.43236030976698,-0.000140611315988401,0.112635720678954,0.471567640733362
"GABRA4",6.04052665665943,0.000322171647531384,0.112609731023465,0.465336396673404
"GABRA5",2.02023260616867,-0.000873413345425573,0.112663142536501,0.451953064544942
"GABRA6",1.90924312556628,0.000114511509676456,0.112640621978382,0.471937854602744
"GABRB1",5.29951158931246,0.00239500316023664,0.112489909560823,0.433264621943452
"GABRB2",6.18440300507472,0.00620238874762628,0.112839294151867,0.399596695858529
"GABRB3",6.53204955774897,-0.00255447552096848,0.112616871375676,0.431474677894376
"GABRD",1.83504613638102,0.000581505684508542,0.112632646647768,0.462711719517651
"GABRE",2.37849074625632,0.000686975500478509,0.112657082716876,0.460701014178737
"GABRG1",3.62967104809707,-0.000585205035235887,0.112633148585154,0.462597902366713
"GABRG2",2.74941364216852,-0.000749753724109433,0.112643318833623,0.456788865155113
"GABRG3",2.80988731433965,-0.000315919595232475,0.112636603633486,0.465396670385331
"GABRG3-AS1",0.655826987005937,-0.000170275293766809,0.112657583840868,0.469800480833235
"GABRP",2.26818794201727,-0.00102449620623757,0.112665759849949,0.449386571977582
"GABRQ",2.24578094345108,5.09682743945364e-05,0.112640422959569,0.472529748393354
"GABRR1",3.3252449926486,-0.00363680054098468,0.11270400930378,0.419816077312227
"GABRR2",20.5404828793761,-0.0068500748985643,0.112552563475585,0.395865427659728
"GABRR3",2.25642548355428,-0.000977168771933518,0.11266446409335,0.450135185913787
"GACAT1",0.942751293821035,-0.000195770145879423,0.112657587350879,0.467319860356039
"GACAT2",0.942751293821035,-0.000195770145879423,0.112657587350879,0.467321409357496
"GACAT3",0.696816173693808,-0.000184109414308336,0.112657606867796,0.468322961086338
"GAD1",3.91614471311741,-0.000261222743861543,0.11259440354453,0.465911159845046
"GAD2",2.76889812765178,-0.000326148497947954,0.112636923641467,0.46528977500945
"GADD45A",73.8024009149323,0.0117486470735584,0.11196710957375,0.373519945392412
"GADD45B",7.30495533144226,0.00383245883451912,0.112529812510549,0.417839210134405
"GADD45G",16.1600026538725,-0.00113515888891487,0.111853811839249,0.448106910807666
"GADD45GIP1",2.15749196804933,-0.000201665990045721,0.112567445994612,0.467054392726192
"GADL1",3.50558556967366,-0.00108999101375186,0.112661288319734,0.448650266488863
"GAGE1",1.99872790496406,-0.000747944815333777,0.112659666607672,0.456896620698071
"GAGE10",0.513374941459072,-0.000749685638082564,0.112660975086741,0.456812566935381
"GAGE12B",0,NA,NA,NA
"GAGE12C",0,NA,NA,NA
"GAGE12D",0,NA,NA,NA
"GAGE12E",0,NA,NA,NA
"GAGE12F",0,NA,NA,NA
"GAGE12G",0,NA,NA,NA
"GAGE12H",0,NA,NA,NA
"GAGE12I",0,NA,NA,NA
"GAGE12J",0.245935120127226,-0.000168359315819239,0.112657741286127,0.469921644565585
"GAGE13",0,NA,NA,NA
"GAGE2A",0,NA,NA,NA
"GAGE2B",0,NA,NA,NA
"GAGE2C",0,NA,NA,NA
"GAGE2D",0,NA,NA,NA
"GAGE2E",0,NA,NA,NA
"GAGE4",0,NA,NA,NA
"GAGE5",0,NA,NA,NA
"GAGE6",0,NA,NA,NA
"GAGE7",0,NA,NA,NA
"GAGE8",0,NA,NA,NA
"GAK",82.2725035628457,0.0178832698079085,0.111389302798553,0.352630536092211
"GAL",1.05597661114302,-0.000723292820326978,0.112659584457796,0.458606488234136
"GAL3ST1",1.61145865764976,-0.00039986942805723,0.112646821905825,0.464600627732677
"GAL3ST2",1.8811343157012,-0.000193858684827735,0.112639339182224,0.467474030250879
"GAL3ST3",2.27702788739732,-0.000291785089361996,0.112640161447713,0.465641108562417
"GAL3ST4",2.28856324151577,0.000480189189314487,0.11259005910759,0.463912537202244
"GALC",12.6061727385339,0.00965969287023706,0.11299184632124,0.38222228627072
