id,SSU_49870,SSU_49871,SSU_49872,SSU_65981,SSU_65982,SSU_65983,SSU_65984,SSU_65985,SSU_65986
SETD1A,2940,1808,1698,240,334,475,322,387,377
SETD1B,1976,2592,2475,230,321,550,260,385,499
SETD2,10342,9531,7729,1380,2109,2490,1709,2892,2770
SETD3,3079,2306,1047,282,297,317,355,346,264
SETD4,3,3,53,0,0,0,0,0,1
SETD5,43533,33463,21690,2619,3064,4161,2909,3542,3947
SETD6,271,56,146,24,20,56,20,41,49
SETD7,1518,757,1613,211,221,719,218,273,724
SETD8,2982,1531,529,468,466,467,673,422,335
SETD9,0,1,31,0,0,0,0,0,0
SETDB1,3288,3173,2565,336,338,662,365,403,627
SETDB2,43,27,161,18,17,16,20,17,21
SETMAR,3,0,39,0,0,0,0,0,1
SETSIP,602,339,202,84,61,122,118,75,82
SETX,3811,2467,4052,349,380,1115,308,375,1064
SEZ6,4,1,77,1,0,0,1,0,0
SEZ6L,7,1,126,0,0,0,0,0,0
SEZ6L2,114,8,120,5,0,8,6,4,11
SF1,13061,14457,7177,1170,1823,1732,2180,1791,2362
SF3A1,4993,2682,1764,645,686,809,923,508,643
SF3A2,27,24,40,9,8,11,18,13,22
SF3A3,4631,3064,1803,548,442,774,754,567,592
SF3B1,204443,167918,109771,12969,18348,20974,23179,30559,23386
SF3B2,4857,2682,1419,575,677,1007,1105,701,892
SF3B3,5491,3511,3135,477,572,877,820,707,816
SF3B4,638,541,389,53,106,87,149,133,111
SF3B5,363,181,65,168,113,170,240,123,146
SF3B6,1621,1428,626,457,416,520,757,558,422
SFI1,8,1,120,3,7,0,1,12,7
SFMBT1,456,386,299,49,65,57,75,89,62
SFMBT2,19,5,173,0,1,10,1,1,21
SFN,384,134,236,37,53,68,84,102,74
SFPQ,50315,39733,17407,4931,5668,6203,7023,7043,6706
SFR1,2,2,27,0,1,1,0,0,0
SFRP1,3,1,57,0,0,0,1,2,0
SFRP2,1,202,43,0,0,1,3,4,5
SFRP4,3,4,37,0,0,0,0,0,0
SFRP5,1,0,40,0,0,0,0,0,0
SFSWAP,1157,1441,1173,81,176,146,170,222,248
SFT2D1,273,235,84,25,24,34,42,45,17
SFT2D2,1,0,22,0,2,0,0,0,1
SFT2D3,0,0,31,0,0,0,0,0,0
SFTA1P,1,0,15,0,0,0,0,0,0
SFTA2,0,0,12,0,0,0,0,0,0
SFTA3,1,0,28,0,0,0,0,2,0
SFTPA1,2,0,42,0,0,0,0,1,0
SFTPA2,0,0,33,0,1,0,0,0,0
SFTPB,3,2,66,0,0,0,0,0,0
SFTPC,2,1,23,1,4,0,13,8,0
SFTPD,2,2,35,2,0,0,3,1,0
SFXN1,4,5,68,3,1,1,8,4,2
SFXN2,7,2,59,1,8,4,0,1,3
SFXN3,484,1021,640,41,52,105,50,73,51
SFXN4,3,2,63,0,0,0,0,0,0
SFXN5,7,9,77,0,0,3,1,2,1
SGCA,4,0,41,0,0,0,0,0,0
SGCB,6,2,51,2,1,1,2,1,0
SGCD,4,4,123,0,0,0,5,0,0
SGCE,1,1,51,0,1,0,13,10,0
SGCG,1,1,35,0,0,0,0,0,0
SGCZ,1,1,43,0,0,0,0,0,0
SGIP1,39,12,182,2,5,14,21,24,15
SGK1,4567,9242,1722,944,1081,787,1506,2554,998
SGK2,2,1,54,0,0,0,0,1,0
SGK223,18,10,99,6,2,30,12,11,27
SGK3,0,0,15,0,0,0,0,0,0
SGK494,3,3,56,0,1,3,2,0,0
SGMS1,8287,8657,8515,886,1814,1665,1101,1216,1532
SGMS1-AS1,6,0,42,0,0,1,0,0,0
SGMS2,8,0,94,1,0,0,12,3,0
SGOL1,3,1,45,0,0,0,0,0,0
SGOL1-AS1,0,0,1,0,0,0,0,0,0
SGOL2,7,2,87,0,0,0,3,1,0
SGPL1,398,209,207,64,76,66,117,126,58
SGPP1,251,82,129,43,35,91,28,37,81
SGPP2,2,0,30,1,0,3,0,1,1
SGSH,6,1,44,3,0,12,6,3,17
SGSM1,6,3,112,1,0,1,0,0,0
SGSM2,23,72,184,7,5,22,22,30,23
SGSM3,137,35,94,10,16,17,28,17,18
SGTA,6,2,48,0,0,1,3,0,2
SGTB,6,2,76,1,0,0,0,0,0
SH2B1,1174,409,694,101,121,140,139,172,107
SH2B2,2,1,50,0,0,0,2,2,0
SH2B3,1,3,62,3,0,12,4,10,14
SH2D1A,0,0,32,0,2,4,4,3,3
SH2D1B,1,3,33,0,0,0,1,0,0
SH2D2A,3,2,43,6,18,4,16,20,4
SH2D3A,7,2,42,0,0,0,0,0,0
SH2D3C,5073,3354,2900,334,324,592,243,357,468
SH2D4A,6,0,54,0,0,0,0,0,0
SH2D4B,10,1,70,1,1,0,1,2,1
SH2D5,5,2,73,0,0,0,0,0,0
SH2D6,0,0,17,0,0,0,0,0,0
SH2D7,3,2,43,0,0,0,0,0,0
SH3BGR,4,0,29,0,0,0,0,0,0
SH3BGRL,841,304,110,41,20,29,57,44,15
SH3BGRL2,4,2,50,0,0,0,1,0,0
SH3BGRL3,7851,3631,938,2171,1804,1602,2415,1483,1164
SH3BP1,13,7,51,10,8,17,5,5,24
SH3BP2,10,1,136,2,4,0,9,6,2
SH3BP4,2,2,61,0,0,0,10,5,2
SH3BP5,16,7,41,4,2,41,4,6,48
SH3BP5-AS1,0,2,22,0,0,0,0,0,0
SH3BP5L,3,2,67,1,0,0,1,2,0
SH3D19,8,5,114,2,2,2,3,3,3
SH3D21,15,2,57,0,5,0,1,0,0
SH3GL1,2016,1483,943,48,79,206,95,100,139
SH3GL1P1,1,0,34,0,0,0,0,0,0
SH3GL1P2,1,1,17,1,0,0,0,0,0
SH3GL2,1,0,44,0,1,1,1,0,0
SH3GL3,11,1,57,0,0,0,3,1,0
SH3GLB1,12415,11437,3392,1523,1811,1144,2023,2236,1001
SH3GLB2,564,642,635,97,124,176,141,133,156
SH3KBP1,59024,51401,33261,4277,5584,8860,5279,5334,6798
SH3PXD2A,8,9,641,3,0,109,20,25,116
SH3PXD2A-AS1,2,0,39,0,0,0,0,0,0
SH3PXD2B,3,2,125,4,1,0,17,9,0
SH3RF1,154,146,114,25,13,10,36,37,19
SH3RF2,9,0,61,0,0,0,0,0,0
SH3RF3,2,2,85,0,0,0,0,0,0
SH3RF3-AS1,0,0,33,0,0,0,0,0,0
SH3TC1,3,2,103,0,2,0,7,1,1
SH3TC2,9,7,284,0,0,0,2,0,0
SH3YL1,4,7,134,0,1,3,1,0,0
SHANK1,9,1,138,1,1,1,0,1,9
SHANK2,12,7,211,0,1,0,1,0,0
SHANK2-AS1,0,0,15,0,0,0,0,0,0
SHANK2-AS3,0,2,28,0,0,0,0,0,0
SHANK3,6,1,120,2,7,0,23,38,0
SHARPIN,4,0,17,7,10,22,7,9,22
SHB,2,1,64,0,1,0,1,3,0
SHBG,2,0,28,0,0,0,0,0,0
SHC1,486,674,591,72,83,97,90,110,84
SHC2,1,0,71,0,0,0,0,0,0
SHC3,7,4,138,0,0,0,0,0,0
SHC4,2,1,92,0,0,0,0,1,1
SHCBP1,199,190,74,39,29,1,108,31,1
SHCBP1L,4,6,67,1,1,3,5,5,9
SHD,0,0,32,0,0,0,0,0,0
SHE,2,0,70,0,1,1,1,7,5
SHF,3,58,66,9,4,20,4,9,19
SHFM1,37,22,21,121,136,122,151,156,121
SHH,6,2,43,0,0,0,0,0,0
SHISA2,3,1,38,0,0,0,0,1,0
SHISA3,0,5,20,0,0,1,0,1,1
SHISA4,2,2,20,0,0,4,1,7,7
SHISA5,2,0,64,34,54,143,61,63,141
SHISA6,2,1,111,0,1,0,0,0,0
SHISA7,1,1,73,0,0,0,0,0,0
SHISA8,2,0,21,0,0,0,0,0,0
SHISA9,2,4,103,0,0,0,0,0,0
SHKBP1,37,51,57,8,5,12,9,10,5
SHMT1,8,2,57,0,1,2,7,2,1
SHMT2,2814,1803,1178,98,86,186,151,72,146
SHOC2,12926,11836,5991,1102,1387,1413,1221,1417,1240
SHOX,3,1,59,0,0,0,0,0,0
SHOX2,6,3,44,0,0,0,0,0,0
SHPK,4,6,65,1,0,4,2,2,3
SHPRH,1837,1302,1720,175,190,419,92,187,303
SHQ1,3,2,64,3,0,2,1,4,2
SHROOM1,2,1,58,0,0,0,0,0,0
SHROOM2,2,2,116,0,0,0,1,1,0
SHROOM3,10,5,129,0,1,0,4,5,0
SHROOM4,2,3,112,1,2,0,12,11,0
SHTN1,17,55,114,18,10,5,49,52,0
SI,12,2,182,0,0,0,0,0,0
SIAE,9,2,58,3,1,11,1,5,6
SIAH1,74,26,100,23,37,142,55,65,116
SIAH2,2531,2719,647,131,380,112,334,345,246
SIAH3,2,0,42,0,2,4,1,1,2
SIDT1,980,370,612,52,46,182,92,83,270
SIDT2,5957,4840,3060,436,463,607,651,518,645
SIGIRR,2,0,57,3,0,12,1,0,1
SIGLEC1,9,2,139,2,0,0,6,4,0
SIGLEC10,0,1,22,0,0,0,1,0,0
SIGLEC11,3,2,45,0,0,0,0,0,0
SIGLEC12,1,2,51,0,0,0,0,1,0
SIGLEC14,1,0,29,0,0,0,0,0,0
SIGLEC15,0,4,27,0,0,0,0,0,0
SIGLEC16,2,1,12,0,0,0,0,0,0
SIGLEC17P,1,2,26,0,0,0,0,0,0
SIGLEC5,0,1,57,0,0,0,0,0,0
SIGLEC6,1,0,21,0,0,0,0,1,0
SIGLEC7,1,1,33,0,0,0,0,0,0
SIGLEC8,3,0,43,0,0,0,0,0,0
SIGLEC9,4,0,32,0,0,0,0,0,0
SIGLECL1,3,1,37,0,0,0,0,0,0
SIGMAR1,8,22,38,8,7,8,7,4,7
SIK1,510,1072,73,56,128,24,97,119,51
SIK2,1692,1641,1210,209,245,283,289,316,312
SIK3,13009,6873,3128,774,1035,618,1236,1318,606
SIKE1,25,22,73,9,10,20,12,5,16
SIL1,82,11,84,9,9,19,20,10,11
SIM1,6,1,67,0,0,0,0,0,0
SIM2,0,2,85,0,0,0,0,0,1
SIMC1,150,129,127,22,31,24,23,49,28
SIN3A,12705,7138,6910,856,939,1765,1124,1151,1661
SIN3B,162,131,167,37,52,64,56,68,57
SIPA1,1868,1728,826,129,169,154,115,98,135
SIPA1L1,3328,2562,2918,431,451,581,543,512,639
SIPA1L2,10,0,142,2,3,10,8,17,6
SIPA1L3,165,159,323,19,37,36,49,50,57
SIRPA,5,1,59,5,0,2,15,14,2
SIRPB1,0,2,37,0,0,0,1,2,0
SIRPB2,2,1,38,0,0,0,0,0,0
SIRPD,3,2,14,0,0,0,0,0,0
SIRPG,3,2,31,0,0,0,0,0,0
SIRPG-AS1,2,1,40,0,0,0,0,0,0
SIRT1,4960,3241,1489,408,484,466,532,827,480
SIRT2,178,221,96,31,50,23,60,59,22
SIRT3,5,0,41,1,0,4,1,5,0
SIRT4,0,0,21,0,0,0,0,0,0
SIRT5,8,4,114,3,1,6,0,2,4
SIRT6,2,0,42,0,0,0,0,1,1
SIRT7,67,93,71,24,33,50,37,36,63
SIT1,0,0,13,2,2,4,4,3,4
SIVA1,1,1,23,0,0,0,1,0,0
SIX1,1,0,37,0,0,0,2,0,0
SIX2,1,0,41,0,0,0,0,0,0
SIX3,3,140,23,1,1,0,0,0,0
SIX3-AS1,2,0,15,0,0,0,0,0,0
SIX4,4,1,53,0,0,0,1,0,0
SIX5,2,1,45,0,0,0,0,0,0
SIX6,1,0,30,0,0,0,0,0,0
SKA1,3,0,45,2,3,0,6,1,0
SKA2,5,2,35,1,0,2,3,0,0
SKA3,5,1,48,3,1,0,17,7,1
SKAP1,1556,1007,1299,298,260,689,304,282,609
SKAP2,270,195,170,92,80,86,159,194,114
SKI,2275,1727,1093,323,406,411,392,449,307
SKIDA1,1289,465,99,33,50,4,47,56,4
SKIL,4448,3383,781,643,1025,270,1090,1049,363
SKINTL,1,0,35,0,0,0,0,0,0
SKIV2L,624,432,374,148,197,190,228,186,190
SKIV2L2,3495,3052,1948,453,477,670,638,661,578
SKOR1,3,34,86,0,0,1,4,0,0
SKOR2,3,0,46,0,0,0,0,0,0
SKP1,3251,3110,3015,521,631,1569,759,655,1208
SKP1P2,20,12,33,16,15,33,13,12,28
SKP2,10,4,59,7,0,1,8,6,1
SLA,8,4,60,89,120,53,119,171,56
SLA2,68,91,77,46,22,45,33,30,43
SLAIN1,1835,1648,1067,306,395,450,376,382,429
SLAIN2,8865,7941,4138,905,1064,1122,1330,1268,1190
SLAMF1,6,1,55,3,1,0,3,1,0
SLAMF6,4,1,56,0,0,0,1,0,2
SLAMF7,3,0,72,0,0,0,0,1,0
SLAMF8,5,0,27,0,0,0,0,0,0
SLAMF9,1,1,31,0,0,0,0,0,0
SLBP,220,189,67,81,98,33,141,112,33
SLC10A1,1,1,27,0,1,5,1,1,4
SLC10A2,0,0,70,0,0,0,0,0,0
SLC10A3,2,0,25,1,1,5,4,14,1
SLC10A4,1,2,25,0,1,0,0,0,0
SLC10A5,2,0,17,0,0,0,0,0,0
SLC10A6,0,0,27,0,0,0,0,0,0
SLC10A7,96,124,171,22,18,17,15,18,29
SLC11A1,3,1,98,0,0,0,0,3,0
SLC11A2,38,26,214,17,12,39,16,25,78
SLC12A1,3,4,117,0,0,0,0,0,0
SLC12A2,1260,1154,713,91,115,93,203,179,98
SLC12A3,4,3,124,2,1,0,0,1,0
SLC12A4,427,240,171,33,47,18,61,60,16
SLC12A5,6,2,134,1,0,1,1,0,8
SLC12A6,2321,2589,2759,247,273,552,229,362,504
SLC12A7,40,19,220,20,16,62,4,13,62
SLC12A8,1,4,86,1,0,0,0,0,0
SLC12A9,11,13,77,4,5,6,2,3,4
SLC13A1,4,5,87,0,0,0,0,0,0
SLC13A2,2,0,56,0,0,0,0,0,0
SLC13A3,6,4,83,0,0,0,4,1,0
SLC13A4,5,2,72,0,0,0,0,0,0
SLC13A5,3,1,65,0,0,0,0,0,0
SLC14A1,22,15,103,11,19,65,6,6,48
SLC14A2,6,2,105,0,0,0,0,0,0
SLC14A2-AS1,3,0,42,0,0,0,1,0,0
SLC15A1,2,1,93,0,0,0,0,0,0
SLC15A2,10,5,130,0,6,9,3,12,15
SLC15A3,1,1,39,1,2,0,13,16,0
SLC15A4,5,13,45,1,4,6,3,1,2
SLC15A5,6,0,48,0,0,0,0,0,0
SLC16A1,82,63,96,14,32,23,45,28,35
SLC16A1-AS1,0,4,24,0,0,0,0,0,0
SLC16A10,11,16,73,11,8,4,9,11,4
SLC16A11,3,32,32,2,12,0,9,29,5
SLC16A12,3,0,72,0,0,0,1,1,1
SLC16A12-AS1,1,0,8,0,0,0,0,0,0
SLC16A13,58,77,22,0,3,6,3,5,3
SLC16A14,3,1,40,0,0,0,0,1,0
SLC16A2,5,2,56,0,3,1,12,21,0
SLC16A3,2,0,53,0,0,0,2,0,0
SLC16A4,7,1,48,1,1,0,0,4,2
SLC16A5,3,0,47,0,0,1,0,0,0
SLC16A6,59,45,78,31,49,24,57,65,23
SLC16A7,8,4,166,0,1,1,0,0,0
SLC16A8,1,0,41,0,0,0,0,0,0
SLC16A9,2,0,60,0,0,0,0,1,0
SLC17A1,3,0,45,0,0,0,0,0,0
SLC17A2,2,1,53,0,0,0,0,0,0
SLC17A3,4,1,44,0,0,0,0,0,0
SLC17A4,9,1,65,0,0,0,0,0,0
SLC17A5,4,2,54,0,1,2,1,1,2
SLC17A6,215,189,65,3,71,0,14,75,0
SLC17A7,2,3,65,2,0,0,2,0,0
SLC17A8,6,0,60,0,1,0,0,0,0
SLC17A9,3,3,76,1,0,2,0,0,5
SLC18A1,0,1,58,0,0,0,1,0,0
SLC18A2,29,19,118,6,8,22,15,27,23
SLC18A3,3,1,25,0,0,0,0,0,0
SLC18B1,3,2,65,0,0,0,0,0,0
SLC19A1,3,4,75,0,0,0,0,0,1
SLC19A2,12,13,48,3,4,4,6,4,2
SLC19A3,5,1,60,0,0,0,0,0,0
SLC1A1,0,0,74,0,0,0,0,0,0
SLC1A2,13,6,184,4,4,1,1,12,0
SLC1A3,5,6,78,0,0,0,0,3,0
SLC1A4,24,39,84,4,8,5,7,13,6
SLC1A5,6,11,62,23,18,15,20,21,28
SLC1A6,3,1,76,0,0,0,0,0,0
SLC1A7,5,3,90,0,0,0,0,0,0
SLC20A1,10887,9293,3954,928,1693,836,1537,2261,1105
SLC20A2,14,6,91,1,1,2,1,3,0
SLC22A1,2,0,38,0,0,0,0,0,0
SLC22A10,3,1,48,0,0,0,0,0,0
SLC22A11,5,1,67,0,0,0,0,0,0
SLC22A12,2,2,73,0,0,0,0,0,0
SLC22A13,2,1,50,0,0,0,0,0,0
SLC22A14,1,0,47,0,0,0,0,0,0
SLC22A15,419,502,95,21,43,3,58,42,2
SLC22A16,3,1,50,0,0,0,0,0,0
SLC22A17,2,10,55,3,1,5,1,1,1
SLC22A18,1,0,44,0,0,0,0,0,0
SLC22A18AS,2,0,33,0,0,0,0,0,0
SLC22A2,4,3,50,0,0,0,1,0,0
SLC22A20,2,0,69,0,0,0,0,0,0
SLC22A23,8,1,100,1,7,2,8,12,4
SLC22A24,1,1,49,0,0,0,0,0,0
SLC22A25,3,3,51,0,0,1,0,0,0
SLC22A3,1,0,77,0,0,0,0,0,0
SLC22A31,4,1,51,0,0,0,0,0,0
SLC22A4,44,150,62,3,6,6,9,11,4
SLC22A5,24,79,61,1,7,9,4,9,12
SLC22A6,3,1,44,0,0,0,0,0,0
SLC22A7,4,0,50,0,0,0,0,0,0
SLC22A8,2,0,62,0,0,0,0,0,0
SLC22A9,3,5,43,0,0,0,0,0,0
SLC23A1,7,4,61,5,5,7,5,4,13
SLC23A2,556,462,506,102,124,259,193,233,217
SLC23A3,2,0,49,0,1,4,4,0,0
SLC24A1,10,6,98,11,12,0,19,30,8
SLC24A2,10,2,127,0,0,0,0,1,0
SLC24A3,5,5,75,0,0,0,1,1,1
SLC24A4,2,3,137,1,0,0,6,2,0
SLC24A5,1,0,24,0,0,0,0,0,2
SLC25A1,16,68,66,11,8,18,22,11,8
SLC25A10,4,1,54,0,0,1,0,3,3
SLC25A11,584,344,343,79,97,144,100,83,112
SLC25A12,1553,854,829,135,232,325,207,194,339
SLC25A13,164,174,106,10,3,3,11,11,3
SLC25A14,573,438,329,28,31,21,39,25,17
SLC25A15,6,3,53,1,1,5,0,0,0
SLC25A16,48,26,77,10,13,4,15,15,11
SLC25A17,102,117,78,17,20,9,31,21,24
SLC25A18,3,0,35,1,0,4,2,4,4
SLC25A19,1,1,29,3,3,0,1,2,0
SLC25A2,0,0,26,2,2,2,1,0,0
SLC25A20,125,56,61,46,36,28,64,54,26
SLC25A21,1,3,60,0,0,0,0,0,0
SLC25A21-AS1,2,0,22,0,0,0,0,0,0
SLC25A22,6,6,52,17,14,21,16,16,18
SLC25A23,3,3,67,0,0,5,2,2,11
SLC25A24,84,93,90,15,19,6,18,21,0
SLC25A25,86,101,154,13,18,33,61,33,26
SLC25A25-AS1,6,0,44,0,0,0,0,0,0
SLC25A26,3,1,56,0,0,1,0,0,1
SLC25A27,2,4,103,1,0,10,0,4,14
SLC25A28,3149,2671,1469,223,314,350,332,380,436
SLC25A29,0,0,59,0,0,0,0,1,0
SLC25A3,19694,18787,7015,1885,2812,1891,3395,3356,2350
SLC25A30,35,34,68,6,2,9,11,5,10
SLC25A30-AS1,2,0,10,0,0,0,0,0,0
SLC25A31,0,2,39,0,0,0,0,0,0
SLC25A32,166,82,83,20,18,39,23,25,19
SLC25A33,10,13,50,3,3,8,8,3,2
SLC25A34,2,0,39,1,0,0,0,0,0
SLC25A35,140,198,93,13,15,27,19,17,14
SLC25A36,1030,2061,1533,112,180,204,197,276,347
SLC25A37,258,83,100,25,24,23,33,29,32
SLC25A38,0,0,43,1,0,2,1,2,1
SLC25A39,1,1,39,7,4,5,12,6,4
SLC25A3P1,5,0,11,0,0,0,0,0,0
SLC25A4,10691,6643,2783,785,680,1046,1357,795,852
SLC25A40,86,57,69,13,13,13,14,20,8
SLC25A41,1,0,40,0,0,0,0,0,0
SLC25A42,7,20,85,2,6,2,0,1,2
SLC25A43,0,2,38,0,0,0,0,0,0
SLC25A44,55,28,91,3,5,12,11,7,8
SLC25A45,41,39,87,0,3,1,1,4,7
SLC25A46,960,846,661,165,143,180,214,167,201
SLC25A47,0,0,29,0,0,0,0,0,0
SLC25A48,1,0,20,0,0,0,0,0,0
SLC25A5,38024,21515,8291,1955,1697,1903,4253,2342,1649
SLC25A5-AS1,1,2,15,0,0,0,0,0,0
SLC25A51,1,0,56,9,9,13,19,16,17
SLC25A51P1,2,0,18,0,0,0,0,0,0
SLC25A52,2,0,12,0,0,0,0,0,0
SLC25A53,7,11,72,0,1,2,3,1,2
SLC25A6,2,0,31,1,2,0,5,4,5
SLC26A1,4,1,74,0,1,0,0,0,0
SLC26A10,0,0,23,0,0,2,2,1,4
SLC26A11,65,4,104,0,0,5,0,0,1
SLC26A2,490,563,400,22,77,45,40,39,29
SLC26A3,6,2,87,0,0,0,0,0,0
SLC26A4,8,1,94,0,0,0,0,0,0
SLC26A4-AS1,2,0,51,0,0,0,0,0,0
SLC26A5,3,2,97,1,0,0,0,0,0
SLC26A6,4,1,56,2,1,9,2,7,1
SLC26A7,3,1,99,0,0,0,0,0,0
SLC26A8,5,2,77,0,0,0,0,0,0
SLC26A9,2,1,86,1,0,0,3,0,0
SLC27A1,18,2,80,1,3,2,2,4,6
SLC27A2,2,2,60,0,0,0,0,1,0
SLC27A3,5,1,52,0,0,0,0,0,0
SLC27A4,45,28,76,11,7,5,4,7,3
SLC27A5,3,0,54,0,0,0,0,0,0
SLC27A6,5,1,45,0,0,0,0,0,0
SLC28A1,6,1,77,0,0,0,0,0,0
SLC28A2,646,774,707,77,81,188,66,106,203
SLC28A3,5,7,100,0,0,0,0,0,0
SLC29A1,4,1,87,8,5,4,12,8,7
SLC29A2,1,3,67,2,2,0,1,3,3
SLC29A3,1,2,41,1,5,1,7,5,0
SLC29A4,2,1,73,0,0,0,0,0,1
SLC2A1,6511,5253,1452,391,418,264,821,753,304
SLC2A1-AS1,0,0,11,0,0,0,0,0,0
SLC2A10,6,2,62,0,0,0,0,0,0
SLC2A11,4,0,54,0,0,0,1,0,3
SLC2A12,0,0,49,0,0,0,0,0,0
SLC2A13,7,0,98,0,0,0,0,0,0
SLC2A14,13,5,90,1,5,0,0,1,1
SLC2A2,4,0,66,0,0,0,0,0,0
SLC2A3,19,19,78,3,9,2,7,11,3
SLC2A4,4,0,45,0,0,0,0,0,0
SLC2A4RG,1,1,26,0,1,0,0,0,0
SLC2A5,4,3,63,0,0,0,0,0,0
SLC2A6,3,0,66,1,0,0,1,6,0
SLC2A7,3,1,49,0,0,0,0,0,0
SLC2A8,2,2,37,1,0,1,5,3,2
SLC2A9,2,1,67,0,0,0,0,0,0
SLC30A1,239,382,169,47,129,89,181,173,94
SLC30A10,3,1,43,0,0,0,0,1,0
SLC30A2,0,0,53,0,0,0,0,0,0
SLC30A3,3,1,36,0,1,1,0,0,0
SLC30A4,234,89,318,9,13,75,13,23,53
SLC30A5,725,560,438,72,92,167,110,137,137
SLC30A6,125,192,178,12,20,27,20,17,20
SLC30A7,1846,988,1277,99,75,122,100,122,157
SLC30A8,2,2,87,0,0,0,0,0,0
SLC30A9,630,1571,684,77,109,164,103,114,99
SLC31A1,556,130,197,49,42,41,101,80,31
SLC31A2,2,1,28,1,0,0,3,2,0
SLC32A1,3,0,34,0,1,0,4,2,0
SLC33A1,295,301,154,27,42,37,48,31,30
SLC34A1,4,2,67,0,0,0,0,1,0
SLC34A2,4,1,92,1,0,0,1,1,0
SLC34A3,1,1,42,0,0,0,0,0,0
SLC35A1,6,2,30,0,3,5,2,6,10
SLC35A2,116,123,94,113,54,163,90,79,106
SLC35A3,590,311,211,74,81,59,79,87,55
SLC35A4,351,311,230,34,36,65,43,45,58
SLC35A5,69,32,71,9,3,12,12,24,29
SLC35B1,1939,1252,265,94,101,74,183,141,68
SLC35B2,144,172,128,27,22,19,27,24,21
SLC35B3,582,35,138,10,10,30,30,26,42
SLC35B4,298,104,200,22,18,43,31,30,26
SLC35C1,130,67,178,26,24,76,49,24,65
SLC35C2,58,43,77,10,17,22,16,9,6
SLC35D1,1657,1519,723,119,175,74,142,118,87
SLC35D2,13,7,61,3,6,5,1,1,2
SLC35D3,3,0,25,1,2,0,3,1,0
SLC35E1,310,195,135,12,34,11,23,19,11
SLC35E2,1,0,43,0,2,0,0,1,0
SLC35E2B,18,10,73,6,5,3,2,6,8
SLC35E3,306,158,144,12,12,24,8,32,24
SLC35E4,1,5,27,1,2,0,0,0,1
SLC35F1,2,2,73,0,0,0,0,0,0
SLC35F2,20,30,59,5,5,9,2,5,11
SLC35F3,0,0,58,1,0,2,0,0,0
SLC35F4,4,0,36,0,0,0,0,0,0
SLC35F5,3,0,107,2,1,1,8,8,0
SLC35F6,13,10,90,0,1,5,5,10,3
SLC35G1,27,36,52,15,8,9,10,6,9
SLC35G2,32,2,36,2,0,2,3,0,1
SLC35G3,0,0,21,0,0,0,0,0,0
SLC35G4,0,0,6,0,0,0,0,0,0
SLC35G5,1,1,10,0,0,0,0,0,0
SLC35G6,0,0,24,0,0,0,0,0,0
SLC36A1,19,42,166,17,13,6,6,10,7
SLC36A2,1,1,47,0,1,1,1,1,0
SLC36A3,1,1,59,3,1,3,0,1,0
SLC36A4,125,33,108,7,13,6,15,13,10
SLC37A1,35,23,118,6,8,14,4,7,13
SLC37A2,7,7,94,0,4,0,1,6,0
SLC37A3,176,166,232,25,22,30,16,29,39
SLC37A4,23,5,78,2,2,2,3,2,6
SLC38A1,83,38,149,28,22,35,55,49,40
SLC38A10,22,10,104,8,7,7,8,8,16
SLC38A11,5,0,46,0,0,0,0,0,0
SLC38A2,4644,3896,811,995,1054,602,1495,1515,836
SLC38A3,1,0,63,0,0,0,0,0,1
SLC38A4,5,3,91,0,0,0,1,1,0
SLC38A5,0,2,60,0,0,1,0,0,0
SLC38A6,46,23,109,3,1,6,2,7,6
SLC38A7,45,81,106,4,7,2,9,9,6
SLC38A8,3,2,53,0,0,0,0,0,0
SLC38A9,640,811,1073,81,55,134,80,88,144
SLC39A1,22,66,80,11,12,24,17,21,15
SLC39A10,1092,989,442,135,213,145,134,152,127
SLC39A11,2,9,74,1,1,2,0,3,4
SLC39A12,3,4,61,0,0,0,0,0,0
SLC39A12-AS1,0,2,30,0,0,0,0,0,0
SLC39A13,91,195,89,8,9,11,17,15,5
SLC39A14,91,57,107,6,13,20,20,29,17
SLC39A2,4,0,15,0,0,0,0,1,0
SLC39A3,3,0,64,0,0,4,5,1,0
SLC39A4,2,0,47,6,8,0,4,3,1
SLC39A5,4,0,50,0,1,1,3,0,1
SLC39A6,17,10,64,21,11,15,18,10,18
SLC39A7,98,57,93,30,24,36,43,43,33
SLC39A8,3,2,84,1,3,1,1,2,2
SLC39A9,181,83,152,24,29,43,35,33,44
SLC3A1,0,2,50,0,0,0,0,0,0
SLC3A2,5,4,68,30,92,20,71,59,25
SLC40A1,2,0,54,1,2,3,0,5,0
SLC41A1,3044,1954,1976,220,168,242,229,190,248
SLC41A2,4,5,63,2,3,0,10,17,0
SLC41A3,2,2,68,0,1,0,0,0,0
SLC43A1,4,6,83,0,0,0,1,0,0
SLC43A2,432,105,540,16,12,62,20,14,45
SLC43A3,2,3,71,4,2,0,8,6,0
SLC44A1,1239,1219,1396,147,135,384,212,219,319
SLC44A2,473,303,386,50,32,123,49,51,125
SLC44A3,5,1,67,0,0,0,0,0,0
SLC44A4,1,1,66,0,0,0,0,0,0
SLC44A5,10,3,110,0,0,0,0,0,0
SLC45A1,7,0,67,0,0,0,0,0,1
SLC45A2,2,0,54,0,0,0,0,0,0
SLC45A3,0,3,43,0,0,0,0,0,0
SLC45A4,14,3,136,7,4,3,9,11,12
SLC46A1,0,0,31,0,0,0,0,0,0
